LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	No
Time_Pref	Absolute
Operator	mechlab
Description	Data file
Date	2024/02/09
Time	15:54:34.8039999008178710937
***End_of_Header***	
	
Channels	6						
Samples	1	1	1	1	1	1	
Date	2024/02/09	2024/02/09	2024/02/09	2024/02/09	2024/02/09	2024/02/09	
Time	15:54:34.8039999008178710937	15:54:34.909999847412109375	15:54:35.0180001258850097656	15:54:35.1279997825622558594	15:54:35.23600006103515625	15:54:35.3439998626708984375	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Comment
	0.000000	83.395854	-38.072482	22.083761	-1.757566E-5	1.986610E-5
	0.545000	113.156051	-38.062431	22.080877	-2.155105E-5	3.118740E-5
	1.087000	159.991771	-38.065610	22.076905	-2.548497E-5	4.048911E-5
	1.629000	186.610587	-38.064280	22.082180	-2.922996E-5	5.111523E-5
	2.170000	217.686268	-38.063179	22.078887	-3.227541E-5	5.880361E-5
	2.718000	249.037282	-38.068788	22.086604	-3.630430E-5	6.914937E-5
	3.259000	279.084084	-38.063014	22.080289	-4.040140E-5	7.725173E-5
	3.803000	303.002697	-38.052729	22.080003	-4.373194E-5	8.560765E-5
	4.343000	331.674441	-38.044733	22.084339	-4.652139E-5	9.517130E-5
	4.884000	359.940429	-38.053418	22.081586	-4.929985E-5	0.000103
	5.426000	383.392102	-38.038714	22.081832	-5.218554E-5	0.000111
	5.972000	408.835517	-38.059308	22.084997	-5.486039E-5	0.000118
	6.513000	426.991443	-38.047624	22.086261	-5.749622E-5	0.000125
	7.052000	446.546580	-38.045560	22.084292	-6.024660E-5	0.000133
	7.594000	471.550427	-38.034959	22.082484	-6.281539E-5	0.000138
	8.137000	492.189187	-38.039200	22.085939	-6.472491E-5	0.000146
	8.678000	516.313899	-38.045486	22.085593	-6.699390E-5	0.000152
	9.220000	539.330834	-38.049582	22.084701	-6.945298E-5	0.000158
	9.761000	552.469568	-38.038607	22.088152	-7.144046E-5	0.000163
	10.303000	570.063556	-38.038843	22.085806	-7.331096E-5	0.000169
	10.855000	583.942953	-38.043222	22.085732	-7.524603E-5	0.000174
	11.396000	587.176112	-38.032363	22.093375	-7.680090E-5	0.000178
	11.937000	607.925972	-38.029529	22.086310	-7.896748E-5	0.000184
	12.485000	628.426261	-38.021746	22.088532	-8.071731E-5	0.000190
	13.024000	644.381127	-38.020477	22.083745	-8.208451E-5	0.000195
	13.567000	656.420136	-38.029636	22.088237	-8.340540E-5	0.000199
	14.117000	671.420190	-38.027935	22.086669	-8.539892E-5	0.000204
	14.660000	676.554923	-38.020409	22.089462	-8.656018E-5	0.000208
	15.202000	687.882250	-38.028492	22.086261	-8.811380E-5	0.000211
	15.747000	705.122008	-38.022348	22.086959	-8.949072E-5	0.000215
	16.288000	708.780243	-38.027439	22.088429	-9.050819E-5	0.000218
	16.834000	725.412978	-38.016874	22.085606	-9.194116E-5	0.000222
	17.377000	731.879296	-38.015653	22.088493	-9.335220E-5	0.000224
	17.921000	735.342705	-38.011128	22.089929	-9.375796E-5	0.000227
	18.464000	748.811517	-38.007110	22.089491	-9.555403E-5	0.000231
	19.007000	753.289313	-38.002360	22.086459	-9.703086E-5	0.000234
	19.549000	759.259709	-38.012887	22.085516	-9.903407E-5	0.000236
	20.093000	770.282720	-37.999039	22.091103	-9.978954E-5	0.000239
	20.639000	784.674141	-37.988087	22.084347	-0.000101	0.000243
	21.179000	787.923402	-37.999729	22.088508	-0.000102	0.000246
	21.722000	801.041204	-37.999387	22.090894	-0.000103	0.000249
	22.262000	809.528246	-37.990264	22.086963	-0.000104	0.000252
	22.803000	822.510796	-38.003136	22.089854	-0.000105	0.000255
	23.348000	827.341213	-37.976880	22.086432	-0.000106	0.000258
	23.894000	823.906786	-38.003583	22.089062	-0.000107	0.000261
	24.434000	843.455483	-37.985688	22.087067	-0.000108	0.000263
	24.977000	843.453873	-37.979724	22.088691	-0.000108	0.000266
	25.518000	858.565027	-37.987900	22.090937	-0.000110	0.000269
	26.065000	863.327818	-37.973396	22.085836	-0.000111	0.000272
	26.607000	867.926375	-37.975396	22.088746	-0.000112	0.000273
	27.147000	868.528567	-37.978565	22.080231	-0.000113	0.000277
	27.692000	872.397731	-37.969129	22.089838	-0.000114	0.000280
	28.243000	886.818135	-37.970858	22.086308	-0.000115	0.000284
	28.789000	896.177873	-37.970491	22.091828	-0.000116	0.000285
	29.332000	900.137204	-37.973515	22.089756	-0.000116	0.000287
	29.872000	907.466557	-37.968079	22.088975	-0.000118	0.000291
	30.414000	910.361586	-37.970649	22.089082	-0.000118	0.000293
	30.956000	915.504370	-37.968588	22.089504	-0.000119	0.000295
	31.500000	925.978324	-37.963268	22.091638	-0.000121	0.000297
	32.043000	933.481571	-37.961880	22.087355	-0.000121	0.000299
	32.588000	938.052756	-37.943279	22.087817	-0.000123	0.000302
	33.131000	949.594232	-37.964910	22.091680	-0.000124	0.000304
	33.673000	948.860009	-37.944394	22.090131	-0.000125	0.000307
	34.216000	954.336091	-37.949958	22.086667	-0.000126	0.000309
	34.758000	960.804019	-37.960028	22.090775	-0.000126	0.000311
	35.301000	971.567798	-37.959890	22.090615	-0.000128	0.000315
	35.845000	971.839912	-37.946526	22.088010	-0.000128	0.000316
	36.387000	978.399618	-37.946429	22.088397	-0.000129	0.000318
	36.928000	984.770937	-37.951179	22.086068	-0.000130	0.000321
	37.485000	983.648671	-37.945405	22.090324	-0.000130	0.000323
	38.026000	993.763563	-37.950023	22.084806	-0.000131	0.000325
	38.571000	1008.771669	-37.945849	22.085957	-0.000132	0.000327
	39.117000	1013.927333	-37.934037	22.091034	-0.000133	0.000330
	39.657000	1017.456758	-37.927722	22.088878	-0.000134	0.000332
	40.200000	1020.744662	-37.937879	22.090269	-0.000137	0.000335
	40.743000	1029.658391	-37.927944	22.090904	-0.000139	0.000337
	41.283000	1031.899704	-37.935718	22.089810	-0.000140	0.000340
	41.824000	1040.270817	-37.924054	22.090718	-0.000141	0.000341
	42.367000	1034.731939	-37.935422	22.083391	-0.000142	0.000344
	42.907000	1047.448816	-37.928643	22.088786	-0.000142	0.000347
	43.452000	1053.731579	-37.942890	22.086313	-0.000143	0.000349
	43.993000	1064.397139	-37.923977	22.085400	-0.000144	0.000350
	44.536000	1065.920331	-37.920692	22.090751	-0.000145	0.000353
	45.080000	1070.362704	-37.920682	22.085376	-0.000146	0.000354
	45.632000	1081.149025	-37.921269	22.088277	-0.000147	0.000357
	46.176000	1081.675540	-37.924891	22.090076	-0.000148	0.000360
	46.720000	1086.473754	-37.915601	22.087120	-0.000149	0.000364
	47.263000	1085.660634	-37.917298	22.083328	-0.000150	0.000366
	47.808000	1097.606255	-37.910899	22.088029	-0.000151	0.000369
	48.355000	1095.542057	-37.912007	22.091036	-0.000152	0.000371
	48.900000	1103.249792	-37.909521	22.086054	-0.000153	0.000374
	49.444000	1111.783529	-37.904156	22.093961	-0.000154	0.000377
	49.983000	1115.533542	-37.899100	22.089012	-0.000155	0.000378
	50.530000	1116.696063	-37.901666	22.089213	-0.000153	0.000369
	51.075000	1076.771057	-37.914049	22.089807	-0.000149	0.000356
	51.620000	1036.807408	-37.904578	22.087976	-0.000145	0.000343
	52.163000	999.822516	-37.899544	22.090005	-0.000141	0.000331
	52.713000	958.507961	-37.910461	22.086951	-0.000137	0.000320
	53.256000	924.854447	-37.890357	22.089871	-0.000133	0.000308
	53.800000	892.080069	-37.896852	22.088223	-0.000129	0.000298
	54.342000	855.888976	-37.913968	22.089026	-0.000125	0.000285
	54.885000	820.960232	-37.916779	22.084389	-0.000122	0.000275
	55.426000	782.473082	-37.924560	22.085468	-0.000118	0.000264
	55.969000	744.066438	-37.909617	22.086656	-0.000115	0.000254
	56.514000	713.142110	-37.913066	22.087028	-0.000111	0.000243
	57.055000	681.729909	-37.919736	22.083320	-0.000108	0.000233
	57.597000	650.681601	-37.918229	22.087746	-0.000104	0.000224
	58.140000	616.723771	-37.927036	22.085474	-0.000101	0.000213
	58.683000	583.965495	-37.929026	22.080603	-9.740250E-5	0.000204
	59.221000	548.547269	-37.928347	22.090949	-9.368972E-5	0.000193
	59.767000	524.776789	-37.926041	22.084312	-8.997448E-5	0.000184
	60.314000	492.947563	-37.928418	22.082779	-8.624702E-5	0.000174
	60.856000	465.745876	-37.931271	22.085379	-8.266575E-5	0.000164
	61.399000	419.145236	-37.949640	22.083255	-7.906009E-5	0.000156
	61.940000	398.396986	-37.944304	22.085363	-7.547146E-5	0.000145
	62.494000	370.436924	-37.942230	22.079534	-7.277479E-5	0.000136
	63.035000	339.436920	-37.939016	22.081579	-7.007445E-5	0.000128
	63.577000	307.575492	-37.933512	22.082110	-6.684889E-5	0.000117
	64.116000	275.701182	-37.952348	22.083370	-6.704264E-5	0.000121
	64.662000	308.752503	-37.953398	22.081460	-7.054847E-5	0.000132
	65.203000	335.931648	-37.954531	22.083664	-7.458679E-5	0.000143
	65.746000	371.167927	-37.938436	22.083964	-7.904547E-5	0.000154
	66.287000	410.474638	-37.950470	22.083202	-8.311052E-5	0.000165
	66.827000	439.643915	-37.933718	22.079623	-8.731201E-5	0.000177
	67.368000	479.638155	-37.932820	22.081553	-9.101509E-5	0.000187
	67.914000	510.506128	-37.927635	22.083258	-9.468402E-5	0.000197
	68.464000	550.745109	-37.934478	22.081996	-9.838583E-5	0.000207
	69.003000	577.690784	-37.928714	22.082564	-0.000102	0.000218
	69.547000	611.336246	-37.930862	22.084696	-0.000106	0.000227
	70.096000	648.464439	-37.926318	22.081170	-0.000110	0.000237
	70.636000	677.926761	-37.927358	22.083273	-0.000113	0.000247
	71.179000	712.623645	-37.923404	22.083845	-0.000117	0.000257
	71.727000	730.752199	-37.935918	22.083341	-0.000120	0.000267
	72.267000	766.225170	-37.920170	22.089543	-0.000124	0.000275
	72.809000	798.867516	-37.912880	22.085233	-0.000127	0.000286
	73.355000	828.495682	-37.922908	22.087376	-0.000131	0.000295
	73.889000	854.573493	-37.904961	22.087168	-0.000134	0.000305
	74.445000	888.824368	-37.905151	22.089020	-0.000137	0.000313
	74.986000	915.976141	-37.917037	22.087715	-0.000140	0.000324
	75.531000	952.397484	-37.899921	22.082994	-0.000144	0.000333
	76.074000	972.034738	-37.909305	22.088727	-0.000146	0.000340
	76.619000	993.475349	-37.902642	22.081748	-0.000149	0.000348
	77.161000	1012.228637	-37.907044	22.087221	-0.000150	0.000352
	77.707000	1028.246299	-37.890070	22.088522	-0.000152	0.000356
	78.246000	1048.276428	-37.907289	22.089274	-0.000154	0.000360
	78.786000	1065.690081	-37.891484	22.085368	-0.000156	0.000364
	79.330000	1080.630560	-37.894205	22.098582	-0.000158	0.000369
	79.872000	1087.612123	-37.895158	22.092029	-0.000159	0.000373
	80.417000	1095.670868	-37.899747	22.090150	-0.000161	0.000377
	80.958000	1109.914157	-37.881955	22.091435	-0.000162	0.000380
	81.500000	1120.764884	-37.890305	22.085284	-0.000164	0.000384
	82.041000	1127.976696	-37.891545	22.087780	-0.000165	0.000388
	82.586000	1140.754759	-37.879466	22.087538	-0.000166	0.000391
	83.126000	1146.931252	-37.873785	22.091377	-0.000168	0.000394
	83.668000	1159.852617	-37.877717	22.090976	-0.000169	0.000397
	84.212000	1163.171114	-37.868896	22.086717	-0.000170	0.000401
	84.768000	1172.732119	-37.865483	22.091073	-0.000171	0.000403
	85.333000	1169.355658	-37.870851	22.088944	-0.000172	0.000406
	85.881000	1185.316965	-37.865934	22.089957	-0.000174	0.000408
	86.424000	1188.144369	-37.858981	22.093227	-0.000174	0.000412
	86.965000	1191.169820	-37.869531	22.088488	-0.000175	0.000415
	87.507000	1199.643982	-37.874561	22.086479	-0.000176	0.000418
	88.047000	1201.358780	-37.870957	22.090076	-0.000178	0.000420
	88.588000	1214.357432	-37.863786	22.087543	-0.000179	0.000423
	89.136000	1217.312037	-37.854869	22.089152	-0.000181	0.000432
	89.678000	1235.189410	-37.861841	22.090005	-0.000188	0.000446
	90.219000	1253.068393	-37.843871	22.091857	-0.000193	0.000455
	90.759000	1264.347417	-37.857442	22.092696	-0.000198	0.000465
	91.302000	1284.266446	-37.841298	22.095209	-0.000203	0.000476
	91.844000	1293.209158	-37.845517	22.092879	-0.000208	0.000486
	92.388000	1310.213836	-37.830729	22.092047	-0.000213	0.000497
	92.927000	1319.865009	-37.821609	22.090490	-0.000217	0.000507
	93.472000	1335.939027	-37.831019	22.090123	-0.000222	0.000518
	94.014000	1347.681771	-37.815098	22.089983	-0.000228	0.000527
	94.558000	1358.337671	-37.807102	22.094581	-0.000234	0.000542
	95.101000	1369.212549	-37.802687	22.092324	-0.000239	0.000554
	95.643000	1378.942619	-37.816193	22.084159	-0.000244	0.000567
	96.186000	1388.076938	-37.810267	22.090799	-0.000251	0.000580
	96.730000	1397.013209	-37.802848	22.091102	-0.000257	0.000595
	97.273000	1408.121558	-37.793963	22.094354	-0.000264	0.000611
	97.815000	1423.633638	-37.792060	22.089768	-0.000271	0.000625
	98.356000	1430.264190	-37.779958	22.092016	-0.000278	0.000641
	98.897000	1440.189087	-37.765334	22.091316	-0.000286	0.000659
	99.450000	1454.506443	-37.774093	22.085313	-0.000293	0.000675
	99.993000	1460.602429	-37.770409	22.089330	-0.000300	0.000692
	100.539000	1469.583785	-37.768690	22.086469	-0.000308	0.000706
	101.083000	1480.310531	-37.766835	22.086443	-0.000315	0.000724
	101.626000	1487.779966	-37.749516	22.088178	-0.000324	0.000741
	102.170000	1501.712499	-37.749877	22.090855	-0.000333	0.000761
	102.715000	1512.255689	-37.754594	22.085703	-0.000343	0.000780
	103.260000	1516.471033	-37.754330	22.090147	-0.000352	0.000799
	103.802000	1525.396034	-37.739845	22.089353	-0.000362	0.000817
	104.345000	1540.673033	-37.729682	22.089691	-0.000372	0.000837
	104.886000	1542.959431	-37.728371	22.090187	-0.000383	0.000858
	105.429000	1544.712872	-37.732126	22.091763	-0.000394	0.000880
	105.970000	1565.734847	-37.716105	22.092639	-0.000405	0.000901
	106.512000	1568.892330	-37.712894	22.089799	-0.000417	0.000922
	107.058000	1578.062072	-37.718272	22.089462	-0.000430	0.000946
	107.602000	1579.942714	-37.705530	22.092142	-0.000444	0.000971
	108.143000	1595.198782	-37.709159	22.090219	-0.000458	0.000998
	108.698000	1601.570102	-37.703858	22.092868	-0.000473	0.001023
	109.241000	1607.146013	-37.707603	22.091076	-0.000489	0.001050
	109.780000	1615.628226	-37.688710	22.093177	-0.000504	0.001078
	110.326000	1629.336950	-37.681203	22.095198	-0.000521	0.001108
	110.865000	1632.056474	-37.672824	22.094762	-0.000538	0.001134
	111.404000	1639.926834	-37.680762	22.092329	-0.000556	0.001165
	111.946000	1642.329162	-37.673036	22.097074	-0.000573	0.001195
	112.491000	1651.542377	-37.674824	22.093861	-0.000592	0.001227
	113.030000	1661.286939	-37.667353	22.094122	-0.000612	0.001262
	113.575000	1662.972755	-37.645908	22.096924	-0.000633	0.001295
	114.116000	1675.383706	-37.657366	22.102300	-0.000654	0.001330
	114.662000	1676.172675	-37.641039	22.097987	-0.000676	0.001365
	115.209000	1687.177975	-37.643152	22.102701	-0.000697	0.001399
	115.750000	1695.351041	-37.627669	22.101270	-0.000719	0.001434
	116.297000	1704.292143	-37.630219	22.099539	-0.000741	0.001473
	116.840000	1705.056959	-37.630428	22.099524	-0.000765	0.001508
	117.388000	1720.591581	-37.630631	22.100399	-0.000786	0.001543
	117.927000	1725.447760	-37.613103	22.105274	-0.000810	0.001581
	118.473000	1728.679309	-37.619805	22.103527	-0.000833	0.001620
	119.013000	1732.058991	-37.608659	22.100872	-0.000858	0.001656
	119.554000	1741.845417	-37.613064	22.107429	-0.000881	0.001699
	120.099000	1743.267169	-37.603935	22.101896	-0.000907	0.001737
	120.645000	1751.317865	-37.602962	22.110309	-0.000932	0.001774
	121.190000	1753.752395	-37.610408	22.106612	-0.000956	0.001813
	121.733000	1765.622340	-37.592667	22.106830	-0.000979	0.001848
	122.276000	1771.537991	-37.581016	22.104497	-0.001005	0.001888
	122.818000	1775.969094	-37.568460	22.108723	-0.001028	0.001926
	123.361000	1781.519244	-37.585759	22.107780	-0.001055	0.001967
	123.901000	1789.697140	-37.578501	22.104593	-0.001082	0.002010
	124.443000	1791.023895	-37.564908	22.108978	-0.001108	0.002052
	124.987000	1796.425911	-37.567964	22.106120	-0.001135	0.002091
	125.538000	1802.961466	-37.553907	22.104614	-0.001160	0.002131
	126.081000	1810.260226	-37.545802	22.107311	-0.001186	0.002174
	126.625000	1814.697770	-37.549775	22.110449	-0.001212	0.002213
	127.170000	1813.087631	-37.533365	22.106007	-0.001237	0.002253
	127.715000	1822.988376	-37.543541	22.105744	-0.001263	0.002292
	128.258000	1825.609682	-37.534131	22.110037	-0.001288	0.002332
	128.799000	1837.325054	-37.523385	22.107612	-0.001315	0.002374
	129.343000	1837.948178	-37.538456	22.108963	-0.001343	0.002417
	129.889000	1845.770234	-37.535261	22.109643	-0.001370	0.002458
	130.431000	1849.103222	-37.516889	22.111280	-0.001396	0.002498
	130.973000	1850.896917	-37.513985	22.107161	-0.001424	0.002542
	131.516000	1861.274263	-37.501319	22.110451	-0.001449	0.002584
	132.060000	1866.729414	-37.509988	22.110171	-0.001477	0.002625
	132.603000	1864.771485	-37.496453	22.114549	-0.001503	0.002665
	133.146000	1867.114238	-37.493243	22.115383	-0.001529	0.002703
	133.689000	1881.727860	-37.485305	22.114303	-0.001555	0.002744
	134.234000	1885.759649	-37.491990	22.118961	-0.001582	0.002789
	134.785000	1886.142862	-37.478751	22.115884	-0.001610	0.002832
	135.327000	1893.658991	-37.465287	22.119577	-0.001637	0.002873
	135.871000	1900.687248	-37.466205	22.120336	-0.001667	0.002920
	136.427000	1901.841718	-37.475183	22.116080	-0.001693	0.002961
	136.967000	1903.862443	-37.459101	22.115900	-0.001721	0.003007
	137.510000	1911.410775	-37.463397	22.117441	-0.001748	0.003048
